age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
36,Local-gov,61299,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1296,2206764,360,0,0,1440,-537399895,612990,0,0,2451960,100,0,0,400,0,0,0,0,0,1600,,,
48,Private,117849,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,2304,5656752,480,0,0,1920,1003484913,1178490,0,0,4713960,100,0,0,400,0,0,0,0,0,1600,,,
57,Self-emp-inc,51016,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,3249,2907912,513,0,0,3420,-1692335040,459144,0,0,3060960,81,0,0,540,0,0,0,0,0,3600,,,
39,Self-emp-inc,188069,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,1521,7334691,429,0,0,2340,1010210393,2068759,0,0,11284140,121,0,0,660,0,0,0,0,0,3600,,,
44,Private,120277,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K,1936,5292188,616,0,0,1672,1581654841,1683878,0,0,4570526,196,0,0,532,0,0,0,0,0,1444,,,
63,Private,172740,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,3969,10882620,630,0,0,2520,-225663472,1727400,0,0,6909600,100,0,0,400,0,0,0,0,0,1600,,,
35,Private,160910,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,1225,5631850,350,0,0,1750,122224324,1609100,0,0,8045500,100,0,0,500,0,0,0,0,0,2500,,,
27,Private,194590,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,25,United-States,<=50K,729,5253930,324,0,0,675,-789437564,2335080,0,0,4864750,144,0,0,300,0,0,0,0,0,625,,,
55,Private,176012,9th,5,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,23,United-States,<=50K,3025,9680660,275,0,0,1265,915453072,880060,0,0,4048276,25,0,0,115,0,0,0,0,0,529,,,
46,Self-emp-inc,278322,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,2116,12802812,598,0,0,2070,153724356,3618186,0,0,12524490,169,0,0,585,0,0,0,0,0,2025,,,
42,Private,171841,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,1764,7217322,630,0,0,2520,-535441791,2577615,0,0,10310460,225,0,0,900,0,0,0,0,0,3600,,,
46,Local-gov,267588,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,70,United-States,<=50K,2116,12309048,598,0,0,3220,-1411106288,3478644,0,0,18731160,169,0,0,910,0,0,0,0,0,4900,,,
53,Private,79324,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,2809,4204172,477,0,0,2120,1997329680,713916,0,0,3172960,81,0,0,360,0,0,0,0,0,1600,,,
48,Private,449354,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4386,0,45,United-States,>50K,2304,21568992,432,210528,0,2160,55554404,4044186,1970866644,0,20220930,81,39474,0,405,19236996,0,197370,0,0,2025,,,
62,?,94931,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,3411,0,40,United-States,<=50K,3844,5885722,682,211482,0,2480,421960169,1044241,323809641,0,3797240,121,37521,0,440,11634921,0,136440,0,0,1600,,,
58,Private,98725,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,3364,5726050,928,0,0,2900,1156691033,1579600,0,0,4936250,256,0,0,800,0,0,0,0,0,2500,,,
37,Private,34146,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,68,United-States,<=50K,1369,1263402,333,0,0,2516,1165949316,307314,0,0,2321928,81,0,0,612,0,0,0,0,0,4624,,,
65,?,249043,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,10605,0,40,United-States,>50K,4225,16187795,845,689325,0,2600,1892873705,3237559,-1653866281,0,9961720,169,137865,0,520,112466025,0,424200,0,0,1600,,,
23,State-gov,298871,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,529,6874033,230,0,0,920,-870438575,2988710,0,0,11954840,100,0,0,400,0,0,0,0,0,1600,,,
42,Self-emp-not-inc,248406,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,1764,10433052,378,0,0,1680,1575998692,2235654,0,0,9936240,81,0,0,360,0,0,0,0,0,1600,,,
34,Local-gov,226443,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,1156,7699062,340,0,0,1360,-263175303,2264430,0,0,9057720,100,0,0,400,0,0,0,0,0,1600,,,
51,Federal-gov,174102,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,2601,8879202,459,0,0,2040,246735332,1566918,0,0,6964080,81,0,0,360,0,0,0,0,0,1600,,,
54,Private,421561,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,2916,22764294,540,0,0,2160,1620017585,4215610,0,0,16862440,100,0,0,400,0,0,0,0,0,1600,,,
31,Private,339482,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,961,10523942,62,0,0,1240,-716088668,678964,0,0,13579280,4,0,0,80,0,0,0,0,0,1600,,,
47,Self-emp-not-inc,370119,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K,2209,17395593,611,706128,0,2350,-450879311,4811547,1265700560,0,18505950,169,195312,0,650,225720576,0,751200,0,0,2500,,,
48,Private,276664,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K,2304,13279872,768,0,91296,2400,-766442432,4426624,0,526214928,13833200,256,0,30432,800,0,0,0,3617604,95100,2500,,,
28,Private,215014,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,784,6020392,252,0,0,1400,-1013620060,1935126,0,0,10750700,81,0,0,450,0,0,0,0,0,2500,,,
28,Self-emp-not-inc,38079,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K,784,1066212,280,0,0,1540,1450010241,380790,0,0,2094345,100,0,0,550,0,0,0,0,0,3025,,,
38,Private,248919,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Guatemala,<=50K,1444,9458922,266,0,0,1520,1831126417,1742433,0,0,9956760,49,0,0,280,0,0,0,0,0,1600,,,
41,Self-emp-not-inc,83411,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1681,3419851,369,0,0,1640,-1632539671,750699,0,0,3336440,81,0,0,360,0,0,0,0,0,1600,,,
42,Private,197583,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,?,>50K,1764,8298486,504,0,0,1680,384336225,2370996,0,0,7903320,144,0,0,480,0,0,0,0,0,1600,,,
48,Private,38950,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K,2304,1869600,624,721152,0,2400,1517102500,506350,585184800,0,1947500,169,195312,0,650,225720576,0,751200,0,0,2500,,,
55,Self-emp-not-inc,205296,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K,3025,11291280,550,0,0,2750,-803225344,2052960,0,0,10264800,100,0,0,500,0,0,0,0,0,2500,,,
30,Private,159589,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,>50K,900,4787670,390,230640,0,1500,-301154855,2074657,1226920232,0,7979450,169,99944,0,650,59105344,0,384400,0,0,2500,,,
52,Local-gov,30118,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,3137,0,42,United-States,<=50K,2704,1566136,520,163124,0,2184,907093924,301180,94480166,0,1264956,100,31370,0,420,9840769,0,131754,0,0,1764,,,
38,Private,32916,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K,1444,1250808,418,0,0,2090,1083463056,362076,0,0,1810380,121,0,0,605,0,0,0,0,0,3025,,,
65,?,149049,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K,4225,9688185,585,0,0,2600,740767921,1341441,0,0,5961960,81,0,0,360,0,0,0,0,0,1600,,,
35,Self-emp-not-inc,153066,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K,1225,5357310,315,0,0,2100,1954363876,1377594,0,0,9183960,81,0,0,540,0,0,0,0,0,3600,,,
27,Private,109001,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K,729,2943027,270,0,0,1323,-1003683887,1090010,0,0,5341049,100,0,0,490,0,0,0,0,0,2401,,,
42,State-gov,333530,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,1764,14008260,420,0,0,1680,-426888796,3335300,0,0,13341200,100,0,0,400,0,0,0,0,0,1600,,,
39,Federal-gov,232036,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,1521,9049404,390,0,0,1560,-1993869552,2320360,0,0,9281440,100,0,0,400,0,0,0,0,0,1600,,,
37,Private,104359,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,1369,3861283,370,0,0,1480,-1994101007,1043590,0,0,4174360,100,0,0,400,0,0,0,0,0,1600,,,
38,Private,132879,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,United-States,>50K,1444,5049402,342,277324,0,1900,476959457,1195911,969750942,0,6643950,81,65682,0,450,53260804,0,364900,0,0,2500,,,
39,Private,191502,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1521,7468578,429,0,0,1560,-1981689660,2106522,0,0,7660080,121,0,0,440,0,0,0,0,0,1600,,,
46,Self-emp-not-inc,236852,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,2116,10895192,598,0,0,2070,264295056,3079076,0,0,10658340,169,0,0,585,0,0,0,0,0,2025,,,
24,?,412156,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,Mexico,<=50K,576,9891744,216,0,0,960,-1926123504,3709404,0,0,16486240,81,0,0,360,0,0,0,0,0,1600,,,
44,Self-emp-not-inc,208277,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,45,United-States,<=50K,1936,9164188,396,0,0,1980,429635769,1874493,0,0,9372465,81,0,0,405,0,0,0,0,0,2025,,,
65,?,149131,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,Italy,>50K,4225,9693515,845,0,0,2600,765218681,1938703,0,0,5965240,169,0,0,520,0,0,0,0,0,1600,,,
25,Private,216583,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,<=50K,625,5414575,325,0,0,1075,-336444367,2815579,0,0,9313069,169,0,0,559,0,0,0,0,0,1849,,,
48,Private,162096,9th,5,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,45,China,<=50K,2304,7780608,240,0,0,2160,505309440,810480,0,0,7294320,25,0,0,225,0,0,0,0,0,2025,,,
64,State-gov,111795,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,4096,7154880,832,0,0,2880,-386779863,1453335,0,0,5030775,169,0,0,585,0,0,0,0,0,2025,,,
24,Private,100321,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,576,2407704,312,0,0,1080,1474368449,1304173,0,0,4514445,169,0,0,585,0,0,0,0,0,2025,,,
38,Private,95654,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States,<=50K,1444,3634852,342,0,0,2280,559753124,860886,0,0,5739240,81,0,0,540,0,0,0,0,0,3600,,,
32,Private,204567,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,United-States,>50K,1024,6546144,416,3199968,0,1920,-1102015471,2659371,-1018341047,0,12274020,169,1299987,0,780,1409865409,0,5999940,0,0,3600,,,
29,Private,91189,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K,841,2644481,377,0,0,1392,-274500871,1185457,0,0,4377072,169,0,0,624,0,0,0,0,0,2304,,,
35,Private,322171,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K,1225,11275985,350,0,0,1400,714938137,3221710,0,0,12886840,100,0,0,400,0,0,0,0,0,1600,,,
30,Private,39054,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,>50K,900,1171620,270,0,0,1950,1525214916,351486,0,0,2538510,81,0,0,585,0,0,0,0,0,4225,,,
46,Private,117059,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K,2116,5384714,506,0,0,2760,817907593,1287649,0,0,7023540,121,0,0,660,0,0,0,0,0,3600,,,
40,Federal-gov,544792,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,1600,21791680,400,0,0,1600,445579840,5447920,0,0,21791680,100,0,0,400,0,0,0,0,0,1600,,,
68,Private,211287,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,40,United-States,>50K,4624,14367516,952,0,162656,2720,1692523409,2958018,0,505398504,8451480,196,0,33488,560,0,0,0,5721664,95680,1600,,,
47,Private,155659,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,55,United-States,>50K,2209,7315973,470,361336,0,2585,-1540079495,1556590,1196706392,0,8561245,100,76880,0,550,59105344,0,422840,0,0,3025,,,
47,?,178013,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,20,Cuba,<=50K,2209,8366611,282,0,0,940,1623857097,1068078,0,0,3560260,36,0,0,120,0,0,0,0,0,400,,,
34,Private,305619,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1156,10391046,306,0,0,1360,-1086307351,2750571,0,0,12224760,81,0,0,360,0,0,0,0,0,1600,,,
41,Private,124692,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,40,United-States,>50K,1681,5112372,410,0,0,1640,-1631774320,1246920,0,0,4987680,100,0,0,400,0,0,0,0,0,1600,,,
24,Private,233499,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,576,5603976,240,0,0,960,-1312791847,2334990,0,0,9339960,100,0,0,400,0,0,0,0,0,1600,,,
41,Private,178431,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K,1681,7315671,369,0,0,1640,1772850689,1605879,0,0,7137240,81,0,0,360,0,0,0,0,0,1600,,,
33,Private,72338,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,65,Japan,>50K,1089,2387154,495,0,0,2145,937818948,1085070,0,0,4701970,225,0,0,975,0,0,0,0,0,4225,,,
67,?,129188,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,20051,0,5,United-States,>50K,4489,8655596,1072,1343417,0,335,-490329840,2067008,-1704618708,0,645940,256,320816,0,80,402042601,0,100255,0,0,25,,,
39,Private,451059,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,1521,17591301,195,0,0,1560,1590758569,2255295,0,0,18042360,25,0,0,200,0,0,0,0,0,1600,,,
39,Private,184117,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,20,United-States,>50K,1521,7180563,507,299832,0,780,-460668679,2393521,1415491496,0,3682340,169,99944,0,260,59105344,0,153760,0,0,400,,,
62,Private,200332,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,3844,12420584,558,0,0,2480,1478204560,1802988,0,0,8013280,81,0,0,360,0,0,0,0,0,1600,,,
43,Local-gov,180096,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1849,7744128,602,0,0,1720,-1925169152,2521344,0,0,7203840,196,0,0,560,0,0,0,0,0,1600,,,
39,Private,224566,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,1521,8758074,507,0,0,2340,-1109719196,2919358,0,0,13473960,169,0,0,780,0,0,0,0,0,3600,,,
39,Local-gov,89508,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1521,3490812,351,0,0,1560,-578252528,805572,0,0,3580320,81,0,0,360,0,0,0,0,0,1600,,,
40,Private,287008,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,Germany,>50K,1600,11480320,600,600960,0,2200,769213440,4305120,17040896,0,15785440,225,225360,0,825,225720576,0,826320,0,0,3025,,,
62,State-gov,159699,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K,3844,9901338,806,0,0,2356,-266033175,2076087,0,0,6068562,169,0,0,494,0,0,0,0,0,1444,,,
43,Federal-gov,197069,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Philippines,>50K,1849,8473967,559,0,0,1720,181485097,2561897,0,0,7882760,169,0,0,520,0,0,0,0,0,1600,,,
58,Private,205235,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K,3364,11903630,522,0,0,3480,-828267735,1847115,0,0,12314100,81,0,0,540,0,0,0,0,0,3600,,,
34,Private,163110,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,1156,5545740,442,0,0,1530,835068324,2120430,0,0,7339950,169,0,0,585,0,0,0,0,0,2025,,,
65,Self-emp-not-inc,223580,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6514,0,40,United-States,>50K,4225,14532700,650,423410,0,2600,-1551591152,2235800,1456400120,0,8943200,100,65140,0,400,42432196,0,260560,0,0,1600,,,
47,Private,248059,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,47,United-States,>50K,2209,11658773,470,0,0,2209,1403725337,2480590,0,0,11658773,100,0,0,470,0,0,0,0,0,2209,,,
59,Self-emp-not-inc,148626,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,3481,8768934,354,0,0,2360,614851396,891756,0,0,5945040,36,0,0,240,0,0,0,0,0,1600,,,
53,Private,95647,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,2809,5069291,265,0,0,2650,558414017,478235,0,0,4782350,25,0,0,250,0,0,0,0,0,2500,,,
39,Private,70995,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,99,United-States,>50K,1521,2768805,507,585936,0,3861,745322729,922935,1066628880,0,7028505,169,195312,0,1287,225720576,0,1487376,0,0,9801,,,
62,?,68461,Doctorate,16,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K,3844,4244582,992,0,0,2480,391941225,1095376,0,0,2738440,256,0,0,640,0,0,0,0,0,1600,,,
32,Private,349365,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,65,United-States,<=50K,1024,11179680,320,0,0,2080,1796818937,3493650,0,0,22708725,100,0,0,650,0,0,0,0,0,4225,,,
34,Private,201122,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,1156,6838148,340,0,0,1632,1795353220,2011220,0,0,9653856,100,0,0,480,0,0,0,0,0,2304,,,
29,Private,29732,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,<=50K,841,862228,377,0,0,696,883991824,386516,0,0,713568,169,0,0,312,0,0,0,0,0,576,,,
52,Private,23780,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,>50K,2704,1236560,572,0,102804,2340,565488400,261580,0,47013060,1070100,121,0,21747,495,0,0,0,3908529,88965,2025,,,
62,State-gov,33142,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,3844,2054804,868,0,0,3720,1098392164,463988,0,0,1988520,196,0,0,840,0,0,0,0,0,3600,,,
34,Private,164190,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,38,United-States,>50K,1156,5582460,340,0,64668,1292,1188552324,1641900,0,312289380,6239220,100,0,19020,380,0,0,0,3617604,72276,1444,,,
47,Private,101299,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2209,4761053,423,0,0,1880,1671552809,911691,0,0,4051960,81,0,0,360,0,0,0,0,0,1600,,,
49,Private,31339,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2401,1535611,441,0,0,1960,982132921,282051,0,0,1253560,81,0,0,360,0,0,0,0,0,1600,,,
48,Private,315423,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,2304,15140304,144,0,0,1920,707421121,946269,0,0,12616920,9,0,0,120,0,0,0,0,0,1600,,,
56,Self-emp-not-inc,170217,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K,3136,9532152,504,0,0,2520,-1090943983,1531953,0,0,7659765,81,0,0,405,0,0,0,0,0,2025,,,
57,Self-emp-not-inc,286836,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,<=50K,3249,16349652,342,0,0,456,670512272,1721016,0,0,2294688,36,0,0,48,0,0,0,0,0,64,,,
39,Federal-gov,376455,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,50,United-States,>50K,1521,14681745,585,0,73593,1950,-15553743,5646825,0,710370585,18822750,225,0,28305,750,0,0,0,3560769,94350,2500,,,
34,Private,286020,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K,1156,9724680,306,0,0,1530,203061776,2574180,0,0,12870900,81,0,0,405,0,0,0,0,0,2025,,,
26,Private,260614,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,676,6775964,234,0,0,1040,-799819740,2345526,0,0,10424560,81,0,0,360,0,0,0,0,0,1600,,,
59,Private,175942,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,3481,10380578,531,0,0,2655,890816292,1583478,0,0,7917390,81,0,0,405,0,0,0,0,0,2025,,,
58,State-gov,48433,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,3364,2809114,522,0,0,2320,-1949211807,435897,0,0,1937320,81,0,0,360,0,0,0,0,0,1600,,,
51,Private,233149,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,2601,11890599,612,0,0,2295,-1476118647,2797788,0,0,10491705,144,0,0,540,0,0,0,0,0,2025,,,
33,Private,171216,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1089,5650128,429,0,0,1650,-749852416,2225808,0,0,8560800,169,0,0,650,0,0,0,0,0,2500,,,
70,Self-emp-inc,225780,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,>50K,4900,15804600,700,0,0,1400,-562999152,2257800,0,0,4515600,100,0,0,200,0,0,0,0,0,400,,,
28,Private,328949,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,784,9210572,420,0,0,1680,833262201,4934235,0,0,19736940,225,0,0,900,0,0,0,0,0,3600,,,
46,Self-emp-not-inc,113434,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2116,5217964,598,0,0,1840,-17629532,1474642,0,0,4537360,169,0,0,520,0,0,0,0,0,1600,,,
